plantName,projectNumber,sampleID,product,milkType,size,container,dateProcessed,dateCode,dateInitial,count_DI_SPC,count_DI_CVTA,count_D7_SPC,count_D7_CVTA,count_D14_SPC,count_D14_CVTA,count_D21_SPC,count_D21_CVTA,censor_DI_SPC,censor_DI_CVTA,censor_D7_SPC,censor_D7_CVTA,censor_D14_SPC,censor_D14_CVTA,censor_D21_SPC,censor_D21_CVTA,dataValue_DI_SPC,dataValue_DI_CVTA,dataValue_D7_SPC,dataValue_D7_CVTA,dataValue_D14_SPC,dataValue_D14_CVTA,dataValue_D21_SPC,dataValue_D21_CVTA,countability_DI_SPC,countability_DI_CVTA,countability_D7_SPC,countability_D7_CVTA,countability_D14_SPC,countability_D14_CVTA,countability_D21_SPC,countability_D21_CVTA,flavorName,fatLevel,creamline,ID
Black River Valley Natural,511,25-1,Single Serve,Whole Chocolate Creamline,Pt,Plastic,2023-05-16,2023-06-03,2023-05-18,< 10 E,< 20 E,1100000,1300000,320000000,380000000,,,<,<,,,,,,,10,20,1100000,1300000,320000000,380000000,,,E,E,,,,,,,Chocolate,Whole,Creamline,7033
Black River Valley Natural,511,26,Single Serve,Whole Vanilla Creamline,Pt,Plastic,2023-05-09,2023-05-27,2023-05-18,17000,,,,3600000000,3700000000,,,,,,,,,,,17000,,,,3600000000,3700000000,,,,,,,,,,,Vanilla,Whole,Creamline,7034
Black River Valley Natural,511,26-1,Single Serve,Whole Strawberry Creamline,Pt,Plastic,2023-05-15,2023-06-02,2023-05-18,190 E,220 E,36000000,38000000,,,,,,,,,,,,,190,220,36000000,38000000,,,,,E,E,,,,,,,Strawberry,Whole,Creamline,7035
Dygert Farms Creamery,511,31,Core,Whole White,½ Gal,Plastic,2023-05-09,2023-05-29,2023-05-11,10 E,< 20 E,10 E,< 20 E,< 10 E,< 20 E,17000,< 20 E,,<,,<,<,<,,<,10,20,10,20,10,20,17000,20,E,E,E,E,E,E,,E,White,Whole,,7036
Dygert Farms Creamery,511,31-1,Single Serve,Whole White,Pt,Plastic,2023-05-09,2023-05-29,2023-05-11,< 10 E,< 20 E,160 E,< 20 E,89000,< 20 E,1200000,< 20 E,<,<,,<,,<,,<,10,20,160,20,89000,20,1200000,20,E,E,E,E,,E,,E,White,Whole,,7042
Dygert Farms Creamery,511,32,Core,2% White,½ Gal,Plastic,2023-05-09,2023-05-29,2023-05-11,10 E,< 20 E,10 E,< 20 E,> 400000 E,> 400000 E,5700000000,6400000000,,<,,<,>,>,,,10,20,10,20,400000,400000,5700000000,6400000000,E,E,E,E,E,E,,,White,2%,,7037
Dygert Farms Creamery,511,33,Core,Skim White,½ Gal,Plastic,2023-05-09,2023-05-29,2023-05-11,< 10 E,< 20 E,10 E,< 20 E,10 E,< 20 E,11000,13000,<,<,,<,,<,,,10,20,10,20,10,20,11000,13000,E,E,E,E,E,E,,,White,Skim,,7038
Dygert Farms Creamery,511,35,Flavored,Whole Chocolate,½ Gal,Plastic,2023-05-09,2023-05-29,2023-05-11,< 10 E,< 20 E,50 E,< 20 E,100000,< 20 E,3100000000,< 20 E,<,<,,<,,<,,<,10,20,50,20,100000,20,3100000000,20,E,E,E,E,,E,,E,Chocolate,Whole,,7039
Dygert Farms Creamery,511,35-1,Flavored,Whole Chocolate,Qt,Glass,2023-05-09,2023-05-29,2023-05-11,20 E,< 20 E,< 10 E,< 20 E,51000,< 20 E,2500000000,< 20 E,,<,<,<,,<,,<,20,20,10,20,51000,20,2500000000,20,E,E,E,E,,E,,E,Chocolate,Whole,,7040
Dygert Farms Creamery,511,35-2,Single Serve,Whole Chocolate,Pt,Plastic,2023-05-09,2023-05-29,2023-05-11,< 10 E,< 20 E,10 E,< 20 E,42000,< 20 E,3600000000,< 20 E,<,<,,<,,<,,<,10,20,10,20,42000,20,3600000000,20,E,E,E,E,,E,,E,Chocolate,Whole,,7041
Ithaca Milk,511,41,Core,Whole White Creamline,½ Gal,Plastic,2023-05-08,2023-05-29,2023-05-11,10 E,< 20 E,30 E,< 20 E,150000,140000,34000000,29000000,,<,,<,,,,,10,20,30,20,150000,140000,34000000,29000000,E,E,E,E,,,,,White,Whole,Creamline,7043
Ithaca Milk,511,41-1,Core,Whole White Creamline,Qt,Plastic,2023-05-08,2023-05-29,2023-05-11,< 10 E,< 20 E,20 E,< 20 E,80 E,< 20 E,2000,< 20 E,<,<,,<,,<,,<,10,20,20,20,80,20,2000,20,E,E,E,E,E,E,,E,White,Whole,Creamline,7044
Ithaca Milk,511,41-2,Core,Whole White Creamline,Gal,Plastic,2023-05-08,2023-05-29,2023-05-11,< 10 E,< 20 E,30 E,< 20 E,30 E,< 20 E,41000,50000,<,<,,<,,<,,,10,20,30,20,30,20,41000,50000,E,E,E,E,E,E,,,White,Whole,Creamline,7045
Stoltzfus Family Dairy,511,51,Core,Whole White Creamline,½ Gal,Plastic,2023-05-08,2023-05-31,2023-05-11,30 E,< 20 E,10 E,< 20 E,13000,< 20 E,5400000,< 20 E,,<,,<,,<,,<,30,20,10,20,13000,20,5400000,20,E,E,E,E,,E,,E,White,Whole,Creamline,7046
Stoltzfus Family Dairy,511,51-1,Core,Whole White Creamline,½ Gal,Plastic,2023-05-01,2023-05-24,2023-05-11,10 E,< 20 E,,,< 10 E,< 20 E,20 E,< 20 E,,<,,,<,<,,<,10,20,,,10,20,20,20,E,E,,,E,E,E,E,White,Whole,Creamline,7047
Stoltzfus Family Dairy,511,55,Flavored,Whole Chocolate Creamline,½ Gal,Plastic,2023-05-10,2023-06-02,2023-05-11,20 E,< 20 E,30 E,< 20 E,32000,< 20 E,22000000000,< 20 E,,<,,<,,<,,<,20,20,30,20,32000,20,22000000000,20,E,E,E,E,,E,,E,Chocolate,Whole,Creamline,7048
Stoltzfus Family Dairy,511,55-1,Single Serve,Whole Chocolate Creamline,12 oz,Plastic,2023-05-10,2023-06-02,2023-05-11,< 10 E,< 20 E,20 E,< 20 E,96000,< 20 E,36000000,< 20 E,<,<,,<,,<,,<,10,20,20,20,96000,20,36000000,20,E,E,E,E,,E,,E,Chocolate,Whole,Creamline,7049
Stoltzfus Family Dairy,511,56,Single Serve,Whole Mocha Creamline,12 oz,Plastic,2023-05-05,2023-06-16,2023-05-11,130 E,< 20 E,,,220 E,< 20 E,6400,< 20 E,,<,,,,<,,<,130,20,,,220,20,6400,20,E,E,,,E,E,,E,Mocha,Whole,Creamline,7050
Stoltzfus Family Dairy,511,56-1,Single Serve,Whole Latte Creamline,12 oz,Plastic,2023-05-05,2023-06-16,2023-05-11,30 E,< 20 E,,,10 E,< 20 E,280 E,< 20 E,,<,,,,<,,<,30,20,,,10,20,280,20,E,E,,,E,E,E,E,Latte,Whole,Creamline,7051
Trinity Valley Dairy,511,61,Core,Whole White Creamline,½ Gal,Plastic,2023-05-17,2023-06-07,2023-05-18,10 E,< 20 E,< 10 E,< 20 E,21000,> 400000 E,3800000,64000000,,<,<,<,,>,,,10,20,10,20,21000,400000,3800000,64000000,E,E,E,E,,E,,,White,Whole,Creamline,7052
Trinity Valley Dairy,511,61-1,Single Serve,Whole White Creamline,Pt,Plastic,2023-05-11,2023-06-01,2023-05-18,> 400000 E,> 400000 E,,,4700000000,4800000000,400000000,420000000,>,>,,,,,,,400000,400000,,,4700000000,4800000000,400000000,420000000,E,E,,,,,,,White,Whole,Creamline,7057
Trinity Valley Dairy,511,62,Core,2% White Creamline,½ Gal,Plastic,2023-05-14,2023-06-04,2023-05-18,90 E,< 20 E,13000,11000,270000000,52000000,3800000000,3700000000,,<,,,,,,,90,20,13000,11000,270000000,52000000,3800000000,3700000000,E,E,,,,,,,White,2%,Creamline,7053
Trinity Valley Dairy,511,63,Core,Skim White Creamline,½ Gal,Plastic,2023-05-14,2023-06-04,2023-05-18,180 E,40 E,19000000,18000000,1600000000,930000000,23000000000,2600000000,,,,,,,,,180,40,19000000,18000000,1600000000,930000000,23000000000,2600000000,E,E,,,,,,,White,Skim,Creamline,7054
Trinity Valley Dairy,511,65,Flavored,Whole Chocolate Creamline,½ Gal,Plastic,2023-05-14,2023-06-01,2023-05-18,20 E,< 20 E,50000,200000,11000000000,160000000,1800000000,170000000,,<,,,,,,,20,20,50000,200000,11000000000,160000000,1800000000,170000000,E,E,,,,,,,Chocolate,Whole,Creamline,7055
Trinity Valley Dairy,511,65-1,Single Serve,Whole Chocolate Creamline,Pt,Plastic,2023-05-16,2023-06-03,2023-05-18,< 10 E,< 20 E,12000,13000,4300000000,4400000000,> 40000000000 E,14000000000,<,<,,,,,>,,10,20,12000,13000,4300000000,4400000000,40000000000,14000000000,E,E,,,,,E,,Chocolate,Whole,Creamline,7056
Upstate Rochester,511,71,Core,Whole White,½ Gal,Plastic,2023-05-15,2023-06-01,2023-05-18,380 E,< 20 E,490,200 E,840000000,920000000,,,,<,,,,,,,380,20,490,200,840000000,920000000,,,E,E,,E,,,,,White,Whole,,7058
Upstate Rochester,511,72,Core,2% White,½ Gal,Plastic,2023-05-15,2023-06-01,2023-05-18,610,< 20 E,360 E,20 E,480000,> 400000 E,,,,<,,,,>,,,610,20,360,20,480000,400000,,,,E,E,E,,E,,,White,2%,,7059
Upstate Rochester,511,72-1,Single Serve,2% White,½ Pt,Paper,2023-05-15,2023-06-01,2023-05-18,80 E,< 20 E,250 E,200 E,1000000000,1000000000,,,,<,,,,,,,80,20,250,200,1000000000,1000000000,,,E,E,E,E,,,,,White,2%,,7062
Upstate Rochester,511,73,Core,Skim White,½ Gal,Plastic,2023-05-15,2023-06-01,2023-05-18,980,< 20 E,950,< 20 E,1200,< 20 E,,,,<,,<,,<,,,980,20,950,20,1200,20,,,,E,,E,,E,,,White,Skim,,7060
Upstate Rochester,511,74,Core,1% White,½ Gal,Plastic,2023-05-15,2023-06-01,2023-05-18,1400,< 20 E,1300,< 20 E,1900,< 20 E,,,,<,,<,,<,,,1400,20,1300,20,1900,20,,,,E,,E,,E,,,White,1%,,7061
Upstate Rochester,511,75,Single Serve,Skim Chocolate,½ Pt,Paper,2023-05-15,2023-06-01,2023-05-18,420,< 20 E,380 E,< 20 E,8500,< 20 E,,,,<,,<,,<,,,420,20,380,20,8500,20,,,,E,E,E,,E,,,Chocolate,Skim,,7063
Collins Farm and Creamery,512,11,Core,Whole White Creamline,½ Gal,Plastic,2023-07-17,2023-08-03,2023-07-20,480,< 20 E,300 E,< 20 E,1600,< 20 E,,,,<,,<,,<,,,480,20,300,20,1600,20,,,,E,E,E,,E,,,White,Whole,Creamline,7066
Collins Farm and Creamery,512,11-1,Core,Whole White Creamline,Gal,Plastic,2023-07-17,2023-08-03,2023-07-20,80 E,< 20 E,180 E,< 20 E,1500000,> 400000 E,,,,<,,<,,>,,,80,20,180,20,1500000,400000,,,E,E,E,E,,E,,,White,Whole,Creamline,7067
Collins Farm and Creamery,512,11-2,Single Serve,Whole White Creamline,Pt,Plastic,2023-07-17,2023-08-03,2023-07-20,260 E,< 20 E,340 E,< 20 E,1100,< 20 E,,,,<,,<,,<,,,260,20,340,20,1100,20,,,E,E,E,E,,E,,,White,Whole,Creamline,7068
Collins Farm and Creamery,512,15,Single Serve,Whole Chocolate Creamline,Pt,Plastic,2023-07-18,2023-08-04,2023-07-20,160 E,< 20 E,310 E,< 20 E,620000,< 20 E,,,,<,,<,,<,,,160,20,310,20,620000,20,,,E,E,E,E,,E,,,Chocolate,Whole,Creamline,7069
Collins Farm and Creamery,512,15-1,Flavored,Whole Chocolate Creamline,½ Gal,Plastic,2023-07-18,2023-08-04,2023-07-20,240 E,< 20 E,340 E,< 20 E,1700000,< 20 E,,,,<,,<,,<,,,240,20,340,20,1700000,20,,,E,E,E,E,,E,,,Chocolate,Whole,Creamline,7070
Goodale Farms,512,21,Core,Whole White Creamline,Qt,Plastic,2023-07-17,2023-08-03,2023-07-20,80 E,< 20 E,510000,620000,2400000000,2500000000,,,,<,,,,,,,80,20,510000,620000,2400000000,2500000000,,,E,E,,,,,,,White,Whole,Creamline,7072
Goodale Farms,512,21-1,Core,Whole White Creamline,Qt,Plastic,2023-07-19,2023-08-02,2023-07-20,30 E,< 20 E,3600,3100,1900000000,1500000000,,,,<,,,,,,,30,20,3600,3100,1900000000,1500000000,,,E,E,,,,,,,White,Whole,Creamline,7073
King Brothers Dairy,512,31,Core,Whole White,½ Gal,Plastic,2023-07-10,2023-08-01,2023-07-13,40 E,< 20 E,10 E,< 20 E,42000,42000,710000000,880000000,,<,,<,,,,,40,20,10,20,42000,42000,710000000,880000000,E,E,E,E,,,,,White,Whole,,7076
King Brothers Dairy,512,32,Core,2% White,½ Gal,Plastic,2023-07-10,2023-08-01,2023-07-13,50 E,< 20 E,40 E,< 20 E,> 400000 E,> 400000 E,2200000000,3000000000,,<,,<,>,>,,,50,20,40,20,400000,400000,2200000000,3000000000,E,E,E,E,E,E,,,White,2%,,7077
King Brothers Dairy,512,32-1,Extras,2% White,Gal,Plastic,2023-07-10,2023-08-01,2023-07-13,570,< 20 E,870,< 20 E,50000,76000,330000000,37000000,,<,,<,,,,,570,20,870,20,50000,76000,330000000,37000000,,E,,E,,,,,White,2%,,7078
King Brothers Dairy,512,32-2,Extras,2% White,½ Gal,Glass,2023-07-10,2023-08-01,2023-07-13,30 E,< 20 E,20000,17000,540000000,650000000,1300000000,2200000000,,<,,,,,,,30,20,20000,17000,540000000,650000000,1300000000,2200000000,E,E,,,,,,,White,2%,,7079
King Brothers Dairy,512,33,Core,Skim White,½ Gal,Plastic,2023-07-10,2023-08-01,2023-07-13,20 E,< 20 E,550,520,2900000000,2600000000,1900000000,300000000,,<,,,,,,,20,20,550,520,2900000000,2600000000,1900000000,300000000,E,E,,,,,,,White,Skim,,7080
King Brothers Dairy,512,35,Flavored,Whole Chocolate,Qt,Plastic,2023-07-10,2023-08-01,2023-07-13,20 E,< 20 E,940,660,11000000000,11000000000,3900000000,> 40000000000 E,,<,,,,,,>,20,20,940,660,11000000000,11000000000,3900000000,40000000000,E,E,,,,,,E,Chocolate,Whole,,7081
King Brothers Dairy,512,35-1,Flavored,Whole Chocolate,½ Gal,Plastic,2023-07-10,2023-08-01,2023-07-13,20 E,< 20 E,1700,1700,3600000000,3500000000,> 40000000000 E,4800000000,,<,,,,,>,,20,20,1700,1700,3600000000,3500000000,40000000000,4800000000,E,E,,,,,E,,Chocolate,Whole,,7082
Midland Farms,512,41,Core,Whole White,½ Gal,Plastic,2023-07-03,2023-07-22,2023-07-13,6700,6800,,,15000000,18000000,12000000000,7300000000,,,,,,,,,6700,6800,,,15000000,18000000,12000000000,7300000000,,,,,,,,,White,Whole,,7084
Midland Farms,512,42,Core,2% White,½ Gal,Plastic,2023-07-03,2023-07-22,2023-07-13,730,< 20 E,,,700,< 20 E,160000,< 20 E,,<,,,,<,,<,730,20,,,700,20,160000,20,,E,,,,E,,E,White,2%,,7085
Midland Farms,512,42-1,Extras,2% White,Gal,Plastic,2023-07-10,2023-07-28,2023-07-13,570,< 20 E,9200,8800,900000000,61000000,4000000000,4300000000,,<,,,,,,,570,20,9200,8800,900000000,61000000,4000000000,4300000000,,E,,,,,,,White,2%,,7086
Midland Farms,512,42-2,Extras,2% White,Qt,Plastic,2023-07-10,2023-07-28,2023-07-13,420,< 20 E,7800,7900,1500000000,1500000000,140000000,120000000,,<,,,,,,,420,20,7800,7900,1500000000,1500000000,140000000,120000000,,E,,,,,,,White,2%,,7087
Midland Farms,512,42-3,Single Serve,2% White,½ Pt,Paper,2023-07-10,2023-07-28,2023-07-13,500,< 20 E,28000,28000,2100000000,2300000000,3900000000,4100000000,,<,,,,,,,500,20,28000,28000,2100000000,2300000000,3900000000,4100000000,,E,,,,,,,White,2%,,7088
Midland Farms,512,43,Core,Skim White,½ Gal,Plastic,2023-07-03,2023-07-22,2023-07-13,330 E,< 20 E,,,560,460,58000000,62000000,,<,,,,,,,330,20,,,560,460,58000000,62000000,E,E,,,,,,,White,Skim,,7089
Midland Farms,512,44,Core,1% White,½ Gal,Plastic,2023-07-03,2023-07-22,2023-07-13,560,< 20 E,,,220 E,< 20 E,1200000,< 20 E,,<,,,,<,,<,560,20,,,220,20,1200000,20,,E,,,E,E,,E,White,1%,,7090
Midland Farms,512,45,Single Serve,Skim Chocolate,½ Pt,Paper,2023-07-10,2023-07-28,2023-07-13,20 E,< 20 E,810,< 20 E,21000000,< 20 E,7600000000,< 2000000 E,,<,,<,,<,,<,20,20,810,20,21000000,20,7600000000,2000000,E,E,,E,,E,,E,Chocolate,Skim,,7091
Mountainside Farms Dairy,512,51,Core,Whole White,½ Gal,Plastic,2023-07-17,2023-08-09,2023-07-20,260 E,< 20 E,5800,7300,960000000,1100000000,,,,<,,,,,,,260,20,5800,7300,960000000,1100000000,,,E,E,,,,,,,White,Whole,,7093
Mountainside Farms Dairy,512,51-1,Single Serve,Whole White,½ Pt,Paper,2023-07-17,2023-08-04,2023-07-20,170 E,< 20 E,17000,24000,920000000,910000000,,,,<,,,,,,,170,20,17000,24000,920000000,910000000,,,E,E,,,,,,,White,Whole,,7101
Mountainside Farms Dairy,512,52,Core,2% White,½ Gal,Plastic,2023-07-17,2023-08-08,2023-07-20,4000,< 20 E,11000,13000,520000000,630000000,,,,<,,,,,,,4000,20,11000,13000,520000000,630000000,,,,E,,,,,,,White,2%,,7094
Mountainside Farms Dairy,512,52-1,Extras,2% White,Gal,Plastic,2023-07-16,2023-08-03,2023-07-20,3200,420,16000000,18000000,550000000,680000000,,,,,,,,,,,3200,420,16000000,18000000,550000000,680000000,,,,,,,,,,,White,2%,,7095
Mountainside Farms Dairy,512,52-2,Extras,2% White,½ Gal,Paper,2023-07-17,2023-08-04,2023-07-20,330 E,< 20 E,2400,3300,910000000,1000000000,,,,<,,,,,,,330,20,2400,3300,910000000,1000000000,,,E,E,,,,,,,White,2%,,7096
Mountainside Farms Dairy,512,53,Core,Skim White,½ Gal,Plastic,2023-07-16,2023-08-08,2023-07-20,3000,< 20 E,15000,20000,1100000000,1100000000,,,,<,,,,,,,3000,20,15000,20000,1100000000,1100000000,,,,E,,,,,,,White,Skim,,7097
Mountainside Farms Dairy,512,54,Core,1% White,½ Gal,Plastic,2023-07-16,2023-08-03,2023-07-20,3800,< 20 E,1100000,1100000,3200000000,3900000000,,,,<,,,,,,,3800,20,1100000,1100000,3200000000,3900000000,,,,E,,,,,,,White,1%,,7098
Mountainside Farms Dairy,512,55,Single Serve,1% Chocolate,½ Pt,Paper,2023-07-16,2023-08-06,2023-07-20,50 E,< 20 E,48000,56000,7400000000,< 20000 E,,,,<,,,,<,,,50,20,48000,56000,7400000000,20000,,,E,E,,,,E,,,Chocolate,1%,,7099
Mountainside Farms Dairy,512,55-1,Flavored,1% Chocolate,½ Gal,Plastic,2023-07-17,2023-08-09,2023-07-20,3400,7800,28000000,26000000,8400000000,6700000000,,,,,,,,,,,3400,7800,28000000,26000000,8400000000,6700000000,,,,,,,,,,,Chocolate,1%,,7100
Upstate Buffalo,512,61,Core,Whole White,½ Gal,Plastic,2023-07-11,2023-07-28,2023-07-13,70 E,< 20 E,1200,1100,1100000000,1200000000,4500000000,5300000000,,<,,,,,,,70,20,1200,1100,1100000000,1200000000,4500000000,5300000000,E,E,,,,,,,White,Whole,,7103
Upstate Buffalo,512,61-1,Single Serve,Whole White,Pt,Plastic,2023-07-10,2023-07-29,2023-07-13,140 E,< 20 E,3300,4100,1900000000,2300000000,8300000000,8900000000,,<,,,,,,,140,20,3300,4100,1900000000,2300000000,8300000000,8900000000,E,E,,,,,,,White,Whole,,7114
Upstate Buffalo,512,62,Core,2% White,½ Gal,Plastic,2023-07-11,2023-07-28,2023-07-13,180 E,100 E,3700000,5700000,1800000000,1700000000,4200000000,6200000000,,,,,,,,,180,100,3700000,5700000,1800000000,1700000000,4200000000,6200000000,E,E,,,,,,,White,2%,,7104
Upstate Buffalo,512,62-1,Extras,2% White,Gal,Plastic,2023-07-10,2023-07-27,2023-07-13,240 E,< 20 E,,< 20 E,> 400000 E,> 400000 E,40000000,670000000,,<,,<,>,>,,,240,20,,20,400000,400000,40000000,670000000,E,E,,E,E,E,,,White,2%,,7105
Upstate Buffalo,512,62-2,Single Serve,2% White,½ Pt,Paper,2023-07-10,2023-07-27,2023-07-13,10 E,< 20 E,< 10 E,< 20 E,< 10 E,< 20 E,190 E,< 20 E,,<,<,<,<,<,,<,10,20,10,20,10,20,190,20,E,E,E,E,E,E,E,E,White,2%,,7106
Upstate Buffalo,512,63,Core,Skim White,½ Gal,Plastic,2023-07-11,2023-07-28,2023-07-13,50 E,< 20 E,5100,5700,750000000,880000000,2700000000,2600000000,,<,,,,,,,50,20,5100,5700,750000000,880000000,2700000000,2600000000,E,E,,,,,,,White,Skim,,7107
Upstate Buffalo,512,64,Core,1% White,½ Gal,Plastic,2023-07-11,2023-07-28,2023-07-13,170 E,100 E,3100000,3500000,1400000000,1700000000,4500000000,6900000000,,,,,,,,,170,100,3100000,3500000,1400000000,1700000000,4500000000,6900000000,E,E,,,,,,,White,1%,,7108
Upstate Buffalo,512,65,Single Serve,Whole Chocolate,Pt,Plastic,2023-07-10,2023-07-29,2023-07-13,180 E,< 20 E,150 E,< 20 E,> 400000 E,< 20 E,3700000,< 20 E,,<,,<,>,<,,<,180,20,150,20,400000,20,3700000,20,E,E,E,E,E,E,,E,Chocolate,Whole,,7109
Upstate Buffalo,512,65-1,Single Serve,1% Chocolate,½ Pt,Paper,2023-07-10,2023-07-27,2023-07-13,40 E,< 20 E,10 E,20 E,3600000,5000000,8500000000,7600000000,,<,,,,,,,40,20,10,20,3600000,5000000,8500000000,7600000000,E,E,E,E,,,,,Chocolate,1%,,7110
Upstate Buffalo,512,65-2,Flavored,Whole Chocolate,½ Gal,Plastic,2023-07-10,2023-07-27,2023-07-13,220 E,< 20 E,6700,11000,10000000000,3600000000,> 40000000000 E,6400000000,,<,,,,,>,,220,20,6700,11000,10000000000,3600000000,40000000000,6400000000,E,E,,,,,E,,Chocolate,Whole,,7111
Upstate Buffalo,512,65-3,Flavored,1% Chocolate,½ Gal,Plastic,2023-07-10,2023-07-28,2023-07-13,50 E,20 E,49000,49000,8400000000,2600000000,> 40000000000 E,3900000000,,,,,,,>,,50,20,49000,49000,8400000000,2600000000,40000000000,3900000000,E,E,,,,,E,,Chocolate,1%,,7115
Upstate Buffalo,512,66,Single Serve,Whole Vanilla,Pt,Plastic,2023-07-10,2023-07-29,2023-07-13,60 E,< 20 E,70 E,< 20 E,45000,< 20 E,1200000000,< 20 E,,<,,<,,<,,<,60,20,70,20,45000,20,1200000000,20,E,E,E,E,,E,,E,Vanilla,Whole,,7112
Upstate Buffalo,512,66-1,Single Serve,1% Strawberry,Pt,Plastic,2023-07-10,2023-07-29,2023-07-13,40 E,< 20 E,380 E,< 20 E,> 400000 E,< 20 E,3100000000,< 20 E,,<,,<,>,<,,<,40,20,380,20,400000,20,3100000000,20,E,E,E,E,E,E,,E,Strawberry,1%,,7113
